department,program,lib_link,year,thesis_in_that_year,thesis_link,pdf_link,data_dict
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1176779,http://www.etd.ceu.edu/2013/tudorie_george.pdf ,"{'Author': 'Tudorie, George Daniel', 'Title': 'Margins of psychology  / George Daniel Tudorie', 'Published': 'Budapest : Central European University, 2013', 'Description': '277 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2013/7', 'Language': 'English', 'Summary': ""This thesis presents a case for skepticism about the idea that explanation in psychology must proceed uniformly throughout the discipline by adopting a strict version of natural scientific explanation. This idea is not itself a piece of psychology, but a philosophical commitment derivative from the historical struggle of psychology to establish its scientific credentials. Here it is argued that these credentials are not threatened by accepting diverse patterns of explanation for dissimilar explananda. A specific version of this argument is developed in this thesis; its backbone is a distinction between the kinds of individuals that constitute the object of psychological explanation. Individuals are arranged from the equator of typical, socially competent, accultured persons, to various poles or ‘margins’. This arrangement reflects the degree of opacity of various persons, as seen from the interpretive standpoint of (their own) common culture. Two such poles are explored here: young children, and psychotic individuals. The first chapter presents evidence for the persistence through theoretical changes of the idea that psychology progresses as a natural science grounded in a unified explanatory pattern (Mill, James, Watson, Köhler, Marr). The chapter then focuses on two traditions which resist this view: the defense of the autonomy of the 'Geisteswissenschaften', areas of psychology here included (Dilthey, Collingwood); and Wittgenstein’s views about the applicability of (regular) psychological concepts in exceptional scenarios. The eventual target of invoking these sources of resistance is the popularity in recent developmental and clinical cognitive psychology of theories that assimilate the explanatory order of the ‘margins’ to that of the paradigm. The second chapter develops this idea in the developmental case (Tomasello’s shared intentionality model of early communication and cooperation), while the third focuses on psychosis (Frith’s theory of schizophrenia)."", 'Note': 'Degree: PhD', 'File Type': 'PDF file (2806k)', 'Local note': 'ETD', 'Access': 'Unrestricted'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1176778,http://www.etd.ceu.edu/2013/rez_anna.pdf ,"{'Author': 'Réz, Anna Dorottya', 'Title': 'Responsibility as attributability : control, blame, fairness  / Anna Dorottya Réz', 'Published': 'Budapest : Central European University, 2013', 'Description': '182 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2013/6', 'Language': 'English', 'Summary': 'Attributionism is a fairly new type of theory of moral responsibility. In his influential book What We Owe to Each Other Thomas Scanlon distinguished two senses of responsibility, substantive responsibility and responsibility as attributability and provided a nuanced description and analysis of both concepts. Elaborating on the latter notion in a series of articles Angela Smith developed a unified account of attributonism, the “rational relations view”. According to Neil Levy’s formulation, “on the attributionist account, I am responsible for my attitudes, and my acts and omissions insofar as they express my attitudes, in all cases in which my attributes express my identity as a practical agent. Attitudes are thus expressive of who I am if they belong to the class of judgment-sensitive attitudes” (Levy 2005). One of the main advantages of attributionist accounts is that they are able to explain and justify some puzzling cases of responsibility: responsibility for attitudes and responsibility for involuntary omissions. These cases are troubling because they reveal an inconsistency in our ethical thinking: on the one hand, we seem to be committed to an important moral principle, the Control Principle, which states that it is unfair to hold people responsible for things beyond their control. But, on the other hand, with our ordinary judgments of responsibility we frequently assess people on the basis of such things over which they do not exercise control. In my thesis I wish to accomplish a dual aim. First, I give a comprehensive and thorough analysis of attributionist theories. I explore how they differ from apparently similar accounts, the strengths and weaknesses of their solutions to traditional problems of moral responsibility. I raise several objections and investigate whether attributionist accounts have the resources to answer them. Although I do not attempt to defend attributionist theories from every criticism, hopefully I can demonstrate that attributionism has several appeals which make it a genuine rival of more traditional accounts of moral responsibility. iv Second, exploring attributionist accounts serves more general purposes. The analysis, as I indicated, will lead us to the discussion of the Control Principle. I explore the problem emerging from the principle and give an abstract mapping of the possible solutions for it. One of these strategies lead us to the discussion of R. J. Wallace’s much debated normative interpretation, which claims that one is morally responsible for something if and only it is fair to hold her responsible—facts about responsibility are defined by normative considerations regulating the fairness of responsibility-attribution. The normative interpretation, put forward as a general schema, has far-reaching methodological consequences. Most importantly, as I will argue, any theory of responsibility has to define three variables: the scope of responsibility-attribution, the nature of the relevant responsibility-attributing practices and the substantive moral considerations about fairness which should be applied. Thus, in the second part of the thesis I will explore these topics as they arise for attributionist theories. Also, the normative interpretation raises fundamental and often neglected questions about the methodology of building up a theory of free will and responsibility and the division of labor between theories of responsibility and substantive normative ethical theories. At the end of the discussion I focus on these questions and try to clarify some important methodological issues which often remain implicit in the relevant literature.', 'Note': 'Degree: PhD', 'File Type': 'PDF file (1333k)', 'Local note': 'ETD', 'Access': 'Unrestricted'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1161020,http://www.etd.ceu.edu/2012/fphwaz01.pdf ,"{'Author': 'Wagner, Zoltan', 'Title': 'Reflectivity, caring and agency  / Zoltan Wagner', 'Published': 'Budapest : Central European University, 2012', 'Description': '173 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2012/1', 'Subject': 'Free will and determinism', 'Language': 'Agent (Philosophy)', 'Summary': 'English', 'Note': 'As a solution for the problem of free will and determinism, Harry G. Frankfurt developed his hierarchical theory of desires. This controversial theory led to fruitful debates not only in connection with the problem of free will but in other areas as well including personal and practical identity, rationality in action and the problem of agency in general. Thus, this dissertation is not focused on the problem of free will but on the role of second-order desires in agency. More particularly, it discusses the importance of two features of human agency that Frankfurt emphasized most. First, humans are reflective, that is, they can evaluate their own desires. Second, humans are capable of caring about things, that is, some things are important for them in a special way. Frankfurt understands both of these crucial abilities as based on our ability to have second-order desires. In agreement with Frankfurt, I will argue that both reflectivity and caring are very important and basic abilities, and that they are connected to each other. However, I will disagree about their relation and about the definition of caring as dependent on second-order desires. I will argue that caring in the most basic sense is not a reflective ability but a first-order evaluation which is centrally important to action. I will also try to show that the reason humans have second-order desires is that they care about things. Thus, our second-order desires should be based on our personal values; in other words, what we care about. As a consequence, the most important claim of this dissertation is the following: though humans are reflective creatures, it is not reflectivity that is the most important feature of human life. Rather, caring, as a first-order evaluation is more important and our ability to reflect about our motivation depends on being able to care about things in this sense. At the end of the dissertation I will briefly discuss a serious problem for any caring based theory of action: the problem of self-control and self-management. Since we do not directly control by decisions what we care about, it seems that we cannot have these abilities. However, I will try to sketch a method of self-control and self-management which is consistent with the importance of the redefined concept of caring and which is based on self-trust and openness. This method will add one more argument against the importance of reflectivity: second-order desires do not help us in managing our desires; rather, they can interfere with self-control and become self-defeating strategies.', 'File Type': 'Degree: PhD', 'Local note': 'PDF file (694k)', 'Access': 'ETD'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1163362,http://www.etd.ceu.edu/2012/mavric_urska.pdf ,"{'Author': 'Mavric, Urska', 'Title': 'Rethinking the right to secession : a democratic theory account / Urska Mavric', 'Published': 'Budapest : Central European University, 2012', 'Description': '191 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2012/2', 'Subject': 'Self-determination, National', 'Language': 'English', 'Summary': 'Existing theories of secession take three different paths regarding holders and justifications of the right to secession. The national self-determination theories and the plebiscitary theories both take secession to be a primary right, however identify different groups as holders of the right. According to the national self-determination theories nations are to be allotted the right to secede in virtue of them being a nation and according to plebiscitary theories the holders of the right should be territorially concentrated groups, the majority of members of which vote in favor of secession. On the other hand, the remedial right only theories take the right to secession to be a derivative right upon injustices the state inflicts on specific groups within its boundaries, e.g. gross human rights violations, unjust annexation and violation of intra-state autonomy agreements. All of these theories are faced with more or less damaging objections. While the national self-determination theories and the plebiscitary theories are too permissive and so could lead to limitless fragmentation, strategic bargaining and paralyzing of state functioning, the remedial right theories seem to involve a paradox; though they are designed in a way that would prevent violence, they seem to have a counter effect and promote violence. In addition to this, the former types of theories cannot be seen as good grounds for secession, since they conceive of it as a primary right, which the right to secession cannot be. The latter theories, on closer inspection, turn out to be too narrowly construed, and so only able to address a limited number of cases of justifiable secession. The aim of this dissertation is to develop a new, comprehensive theory of secession, which is able to free itself from the objections raised against the existing theories and can adequately explain how secession is possible considering the claims states have against their people and against other states. It seeks to do so by setting up guidelines for a complete theory by looking into detail into the nature of the right to secession and point out theoretical misconceptions and puzzles of the existing theories. I develop the theory within the framework of democratic theory. The key concept of this dissertation is the concept of legitimate boundaries. I claim that secession is not possible as long as the boundaries of a state are legitimate and vice versa. The state can be said to have legitimate boundaries as long as it has legitimate political authority and I take the best version of it to be democratic authority. Since authority cannot be limitless, I identify the main limits to democratic authority. On my account secession becomes justifiable when the state has lost legitimate authority on both the intrinsic/inherent and instrumental dimension. The notion of legitimate boundaries, in combination with the residual right argument, then explains that even though the state does not have legitimacy of boundaries anymore other states and the stateâ€™s population cannot just divide the territory without further ado. However, I identify trumping circumstances that enable certain groups of the failed state to take a part of the territory and create their own state. In addition to developing my own account I also show that secession is not a primary right, since that either entails that the state is seen as a voluntary association, which a state is not and cannot be, or it entails that secession is an instance of self-determination, however even if we can find arguments for understanding self-determination in its external sense, we can only do so in terms of appealing to some injustices thereby rendering it a derivative and not a primary right.', 'Note': 'Degree: PhD', 'File Type': 'PDF file (1363k)', 'Local note': 'ETD', 'Access': 'Unrestricted'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1152953,http://www.etd.ceu.edu/2011/fphval01.pdf ,"{'Author': 'Vasile, Laura Janett', 'Title': 'Moral disagreement and moral indeterminacy / Laura Janett Vasile', 'Published': 'Budapest : Central European University, 2011', 'Description': '195 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2011/5', 'Subject': 'Ethics', 'Language': 'Naturalism', 'Summary': 'English', 'Note': 'My aim in this dissertation is to provide an answer to the question whether the argument from moral disagreement undermines the plausibility of moral objectivism. I focus on a recurrent argument in the recent metaethical literature, according to which the moral objectivist can respond to the challenge posed by the pervasiveness and intractability of moral disagreement by appealing to the idea of moral indeterminacy. A substantial part of the dissertation is devoted to showing that this response to the argument from moral disagreement is not free of difficulties. One of the main worries has to do with the fact that, since moral indeterminacy cannot be a pervasive phenomenon, it seems that the best strategy available to the objectivist is to maintain that there is also a considerable amount of convergence in moral belief, and that this convergence in belief is best explained on objectivist assumptions. Yet, if responding to the argument from moral disagreement involves defending both the claim that there are indeterminate moral issues and the claim that convergence in moral belief can suitably be regarded as the result of a reliable epistemic mechanism, a worry might arise as to whether an adequate defense of both the aforementioned claims can be mounted from the perspective of the same version of moral objectivism. The worry is that defending the former claim may be easier if one embraces a version of cognitivism which delivers a weaker form of objectivity, while defending the latter claim may be easier if a version of cognitivism which delivers a stronger form of objectivity is vindicated. I claim that moral realism has the resources to account for both the aforementioned claims. On the one hand, I argue that moral realism has no trouble accommodating moral indeterminacy. On the other hand, I argue that moral facts figure in the best explanation of our moral beliefs. Moreover, I argue that despite common assumptions to the contrary, the claim that moral facts can play causal explanatory roles can consistently be endorsed by both naturalists and nonnaturalists.', 'File Type': 'Degree: PhD', 'Local note': 'PDF file (1929k)', 'Access': 'ETD'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1149995,http://www.etd.ceu.edu/2011/fphbra01.pdf ,"{'Author': 'Brunner, Akos', 'Title': ""Totas paginas commovere? : Cicero's presentation of Stoic ethics in De finibus Book III. / Akos Brunner"", 'Published': 'Budapest : Central European University, 2011', 'Description': '370 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2011/1', 'Subject': 'Stoics', 'Language': 'Ethics -- Early works to 1800.', 'Summary': 'English', 'Note': 'Cicero’s De finibus is certainly one of our most important texts on ancient ethical theory, even if, in contrast to e.g. Aristotle’s Nicomachean Ethics, its merits lie not so much in its originality or contribution per se, but rather in the wealth of invaluable information it provides on the Hellenistic ethical theories whose primary sources –the hundreds of ethical treatises written by the Greek philosophers– have been almost entirely lost to us. Cicero himself does not consider himself an original thinker, or even a professional philosopher; but he regards himself as a competent and intelligent expositor, in addition to being an unmatched stylist and a public person possessing sufficient gravitas and auctoritas to effectively promulgate Greek philosophy in Rome. This self-assessment has been mostly approved in scholarship on Hellenistic philosophy over the last three or four decades; although in recent years there has been an increasing awareness of the need to pay due heed to the various cultural and personal factors that informed Cicero’s perception of the different doctrines and theories he discusses in his philosophical works. My dissertation attempts to contribute to this trend by exploring Book III of Cicero’s De finibus, as our central source for early Stoic ethics and as part of Cicero’s philosophical work. The Stoics have presented us with the most radical development on the Socratic ethical legacy in Antiquity, by championing the view that virtue is the only intrinsic “good” required to live a happy life. The fullest account of their case for this position has come down to us in Cicero’s presentation in De finibus III; but even this presentation is highly problematic in a way that has (as I see the matter)substantially contributed to the emergence of the extensive and highly fascinating recent debate over the right understanding of the “foundations” of Stoic ethics. In my dissertation I argue to the effect that this debate ought to be recast in terms of a renewed awareness of how De finibus III functions and interacts as part of De finibus as a whole –that is, renewed awareness of Cicero’s presence behind the text as the author of De finibus, a complex essay on what Cicero perceives as the central problem in moral philosophy. In consequence of such an approach, I argue, we have to redraw the limitations of Cicero’s report as a testimony; for Cicero views and interprets the Stoic theory from an interpretive perspective that is liable to systematically distort the Stoic theory.', 'File Type': 'Degree: PhD', 'Local note': 'PDF file (1594k)', 'Access': 'ETD'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1149996,http://www.etd.ceu.edu/2011/fphpuk01.pdf ,"{'Author': 'Puskaric, Ksenija', 'Title': 'The skeptical challenge : a Cartesian approach  / Ksenija Puskaric', 'Published': 'Budapest : Central European University, 2011', 'Description': '166 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2011/2', 'Subject': 'Descartes, René, 1596-1650', 'Language': 'Science -- Philosophy -- History -- 17th century', 'Summary': 'English', 'Note': 'This dissertation explores the plausibility of the Cartesian skeptical challenge regarding perceptual knowledge – the presuppositions of the dream and deceiver arguments. It compares how different theories of perception lead to skepticism, and how the imaginative model of dream experiences bears affect on the plausibility of the dream skepticism. It offers a Cartesian response to the skeptical deceiver argument. On the basis of Descartes‘ trademark argument for the existence of God, which is defended as an argument from incomprehensibility of the idea of God, the deceiver error-possibility is ruled out. The main claim is that skeptical challenge can be answered.', 'File Type': 'Degree: PhD', 'Local note': 'PDF file (2527k)', 'Access': 'ETD'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1152156,http://www.etd.ceu.edu/2011/fphcum01.pdf ,"{'Author': 'Cucu, Mircea Mihail', 'Title': 'A study on mental causation : the problem of causal xclusion / Mircea Mihail Cucu', 'Published': 'Budapest : Central European University, 2011', 'Description': '318 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2011/4', 'Language': 'English', 'Summary': 'My thesis is an analysis of the too easily claimed conflict between the idea of a causally potent mind of a non-physical kind and the hypothesis of the closure of the physical domain. Such a conflict is known as the Causal Exclusion Problem (CEP). CEP gives credit to the idea that, if one is committed to physical closure, the interactionist doctrine practically asks one to admit that in any case of mental causation the physical effect is overdetermined â€“ a highly implausible situation. Any account of mental causation is more preferable to one implying that our world spends more resources than it needs for its becoming.  The whole thesis is an attempt at showing that CEP is not quite a firm ground for building up an argument that interactionism could not be an answer to the mind-body problem. A supporter of interactionism not willing to defend his doctrine at the cost of contesting physical closure should base his/her comeback on finding some compatibilist scenario. In such a scenario, if it were real, the physical effect would not be overdetermined even though it would have a non-physical cause.  The key point of my thesis is the endeavor to set up such a kind of compatibilist scenario. The strategy I have used rests on finding a necessary condition on overdetermination and some relation tokening among some of the causes of the physical effect such that, if the relation held, the necessary condition would be violated.', 'Note': 'Degree: PhD', 'File Type': 'PDF file (1398k)', 'Local note': 'ETD', 'Access': 'Unrestricted'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1150828,http://www.etd.ceu.edu/2011/jitareanumo.pdf ,"{'Author': 'Jitareanu, Monica', 'Title': 'Being about the world : an analysis of the intentionality of perceptual experience / Monica Jitareanu', 'Published': 'Budapest : Central European University, 2011', 'Description': '194 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2011/3', 'Subject': 'Perception (Philosophy)', 'Language': 'Experience', 'Summary': 'English', 'Note': 'The aim of this dissertation is to clarify a general question: ‘What does it mean to say that perceptual experience is intentional?’ and to check whether a certain suspicion is correct: that a major shift has occurred in the views about the intentionality of experience and the strategies of arguing for it. Intentionality is the property of a mental state to be directed at external objects/states of affairs. No theory of perception denies that perceptual experiences put us in contact with the world; the debate is over what makes experience have this feature. There are theories that claim that perceptual experience is essentially of external things and there are theories that argue that perceptual experience becomes of external things.  Therefore, there are two ways of saying that experience is intentional: as a claim directed against a certain structure of experience (relational), and as a phenomenological thesis – the phenomenal character of experience is essentially representational. In this dissertation, I analyze how these two claims relate to each other. It is clear that they cannot be equivalent since the phenomenal thesis is directed not only against the sense-data theory but also against the qualia view, which is not a relational view. I argue that a major shift has occurred in the strategy of arguing for the intentionality of experience. From using one claim – the structure of experience is non-relational – to the other – all phenomenal features are essentially directed – the emphasis has been changed from one characteristic of intentionality – the possible non-existence of the object of experience – to the other one – directedness towards object.', 'File Type': 'Degree: PhD', 'Local note': 'PDF file (721k)', 'Access': 'ETD'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1148068,http://www.etd.ceu.edu/2011/fphtrm01.pdf ,"{'Author': 'Trofimova, Maria', 'Title': ""Edmund Husserl's anti-psychological, transcendental and omnitemporal theory of meaning : a comparative study / Maria Trofimova"", 'Published': 'Budapest : Central European University, 2010', 'Description': '201 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2010/2', 'Subject': 'Phenomenology', 'Language': 'Husserl, Edmund, 1859-1938', 'Summary': 'English', 'Note': ""In this thesis I discuss Edmund Husserl's theory of meaning as it appears at three different stages of his work. In Logical Investigations Husserl seeks to divorce logic and meaning from its psychological interpretations and to establish a firm argument for the ideality of meaning. He achieves his goal, but the outcome provoked many further questions about the understanding of ideality and the actual process of meaning-constitution. In Ideas Husserl provides a comprehensive account of meaning as ideal noema given in conscious experience. He also clarifies the relation between ideality and reality by means of introducing a new phenomenological method of philosophizing. His advanced theory of meaning receives even more detailed elaboration in his last major work Experience and Judgment, where he demonstrates that the origins of every meaning are deeply rooted in our prepredicative experience. Relying on his theory of time-consciousness he also shows that meaning is omni-temporal, i.e. constituted within time-consciousness but existing over and above any act of constitution. The purpose of my inquiry is, first, to clarify the development of Husserl’s concept of meaning with regards to his changing views on the status of the science which has conceptual meaning as its object, i.e. logic (and phenomenology to a certain extent). The second aim is to demonstrate that his analyses of meaning are the crucial pivot of his epistemology throughout his works with a particular concentration on the three stages, namely, i) the justification of pure logic as a first a priori science and the refutation of psychologist (LU), ii)the shift to transcendental phenomenology (Ideen), in which logic plays only a preliminary role, and iii) the turn to transcendental aesthetics (EU) with an attempt to find a proper background for logic. The actual analysis does not aim to provide a complete account of Husserl’s thought at any of the stages, but to trace the development of a comprehensive theory of meaning underlying the problems which led Husserl to each subsequent stage and demonstrating whether and to what extent he provided a satisfactory answer to them."", 'File Type': 'Degree: PhD', 'Local note': 'PDF file (1498k)', 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1148067,http://www.etd.ceu.edu/2011/fphpam01.pdf ,"{'Author': 'Pawlowski, Milosz Jan', 'Title': 'The irreducible self : a consciousness-based account / Milosz Jan Pawlowski', 'Published': 'Budapest : Central European University, 2010', 'Description': '281 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2010/1', 'Subject': 'Identity (Philosophical concept)', 'Language': 'Self (Philosophy)', 'Summary': 'English', 'Note': 'This work addresses primarily the questions of personal identity over time: questions about conditions under which the same person can exist at different times. Yet any theory of personal identity must be able to provide also some plausible answer to the question “What are persons?” This question organizes my discussion of personal identity. I develop a balanced methodology of inquiry into personal identity. It places metaphysics at the centre, but takes phenomenology of self-experience as the methodological starting-point and explains how practical implications of theories of persons can affect their plausibility. In accordance with this method, every major view in the field - the Psychological Theory, the Physically Based Approach, the Transience View, the No Self Theory and the Simple View – is examined from two points of view: that of metaphysics and that of intuitions (deep beliefs underlying our practices). I argue that persons are real, irreducible, ultimate components of reality. Their identity is a primitive fact that cannot be fully analyzed. This is the Simple View of persons. Its Consciousness-Based version is the best theory of personal identity we have. According to this view, a person’s survival is intimately tied with the person’s being a potential subject of a continuous flow of consciousness. Arguably the best theory of the nature of persons consistent with this view is Cartesian Dualism.', 'File Type': 'Degree: PhD', 'Local note': 'PDF file (1209k)', 'Access': 'ETD', 'System Det': 'Unrestricted'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1148878,http://www.etd.ceu.edu/2010/fphnoz01.pdf ,"{'Author': 'Novak, Zsolt', 'Title': ""A priori truth in the natural world : a non-referentialist response to benacerraf's dilemma / Zsolt Novak"", 'Published': 'Budapest : Central European University, 2010', 'Description': '388 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2010/3', 'Subject': 'Truth', 'Language': 'A priori', 'Summary': 'English', 'Note': 'The main question that I address in my thesis is how we can best conceive the contrast between a priori and empirical truths. My response is realist and naturalist in character: I suggest that the essential feature of a priori truths is that they consist in the obtaining of some realistically understood conditions in the domain of representations within human heads, rather than in the obtaining of those conditions that they typically purport to be about. This representationist constual cannot be reconciled with the received referentialist understanding of truth. Accordingly, my thesis can be seen as a case against standard referentialism about truth. After a detailed exposition and appropriate generalisation of Benacerrafâ€™s dilemma about mathematical truth, I argue for two major claims. First, I demonstrate that among the most striking characteristics of our paradigm a priori beliefs about causally inert entities there are some, which cannot be suitably explained from a referentialist perspective, so that perspective must be wrong. Second, I argue that if we adopt an alternative, use-theoretic notion of truth, then the suggested representationist construal of apriority can meet all major explanatory adequacy conditions, and thus qualifies as a viable characterisation of the subject.', 'File Type': 'Degree: PhD', 'System Det': 'PDF file (1623k)', 'Local note': 'System requirements Adobe Acrobat Reader; Postrcript compatible printer', 'Access': 'ETD'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1145615,http://www.etd.ceu.edu/2010/fphmam01.pdf ,"{'Author': 'Malec, Maja', 'Title': 'The essential/accidental distinction in contemporary metaphysics : the modal and definitional characterizations / Maja Malec', 'Published': 'Budapest : Central European University, 2009', 'Description': '164 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2009/2', 'Subject': 'Metaphysics', 'Language': 'English', 'Summary': 'In this dissertation, I discuss the ways in which the essential/accidental property distinction is characterized in contemporary metaphysics. My aim is to determine whether the two main accounts – the modal or the definitional one – capture the intended distinction as well as to ascertain which of the two better characterizes it. Additionally, I attempt to show that the distinction, whether characterized in modal or definitional terms, can be plausibly interpreted realistically, namely as being grounded in the objects themselves.', 'Note': 'Degree: PhD', 'File Type': 'PDF file (677k)', 'Local note': 'ETD', 'Access': 'Unrestricted', 'System Det': 'System requirements: Adobe Acrobat Reader; PostScript compatible printer'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1145613,http://www.etd.ceu.edu/2009/fpholl01.pdf ,"{'Author': 'Olszewska, Ludmila M', 'Title': 'Mereological nihilism  Ludmila M Olszewska', 'Published': 'Budapest : Central European University, 2009', 'Description': '156 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2009/4', 'Subject': 'Metaphysics', 'Language': 'English', 'Summary': 'This dissertation is an exposition of Mereological Nihilism – one of doctrines concerned with material composition. The claim is that Mereological Nihilism is the most simple and unproblematic theory of material composition. It is confronted with it’s most important rival – Mereological Universalism. Two restricted versions of Mereological Nihilism are presented and rejected, as they are not full-blooded and stable theories. Arguments in favour of and against total Mereological Nihilism are discussed, the latter being: its implausibility, the alternative possibility of the atomless gunk scenario, and its clash with ordinary language. These arguments are regarded either as not conclusive, or not peculiar to Mereological Nihilism.', 'Note': 'Degree: PhD', 'File Type': 'PDF file (550k)', 'Local note': 'ETD', 'Access': 'Unrestricted', 'System Det': 'System requirements: Adobe Acrobat Reader; PostScript compatible printer'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1179750,http://www.etd.ceu.edu/2015/szigetian.pdf ,"{'Author': 'Szigeti, Andras', 'Title': 'The value of responsibility   Andras Szigeti', 'Published': 'Budapest : Central European University, 2009', 'Description': '191 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2008/1', 'Subject': 'Metaphysics', 'Language': 'English', 'Summary': 'The ethics of individual moral responsibility. Various theories (e.g., consequentialism, Strawsonianism) examined and an alternative proposed.', 'Note': 'Degree: PhD', 'File Type': 'PDF file (1023k)', 'Local note': 'ETD', 'Access': 'Unrestricted', 'System Det': 'System requirements: Adobe Acrobat Reader; PostScript compatible printer'}"
Philosophy,PhD,http://tinyurl.com/yhque8b, PhD (all years),45,https://sierra.ceu.edu/record=b1139631,http://www.etd.ceu.edu/2009/fphrap01.pdf ,"{'Author': 'Rauschenberger, Peter', 'Title': 'East of Walden two : a defence of libertarian freedom / Peter Rauschenberger', 'Published': 'Budapest : Central European University, 2009', 'Description': '283 p. ; 30 cm.', 'Series': 'CEU Philosophy Department PhD theses ; 2009/1', 'Subject': 'Libertarianism', 'Language': 'English', 'Summary': 'My thesis is a positive argument for the libertarian conception of freedom on the basis that it grounds personhood in a much fuller sense than the causal (compatibilist) conception of freedom can, and a defence of it against the objections that it would be incoherent, or necessarily non-rational, or empirically impossible. There is a significant philosophical price though to pay for libertarian freedom. I assess how great this price is, and try to compare it to the price of the causal (compatibilist) theory.', 'Note': 'Degree: PhD', 'File Type': 'PDF file (830k)', 'Local note': 'ETD', 'Access': 'Unrestricted', 'System Det': 'System requirements: Adobe Acrobat Reader; PostScript compatible printer'}"
